date,favorites,id,isRetweet,retweets,text
1484857112000,55951,822176438627536897,false,6762,Great Concert at 4:00 P.M. today at Lincoln Memorial. Enjoy!
1484856837000,48195,822175285151928320,false,7148,On my way! #Inauguration2017 https://t.co/hOuMbxGnpe
1484830938000,137416,822066653953458177,false,31573,"the American people. I have no doubt that we will, together, MAKE AMERICA GREAT AGAIN!"
1484830813000,129430,822066132307808256,false,20964,"Getting ready to leave for Washington, D.C. The journey begins and I will be working and fighting very hard to make it a great journey for.."
1484830342000,107631,822064153426857984,false,22841,"""It wasn't Donald Trump that divided this country, this country has been divided for a long time!"" Stated today by Reverend Franklin Graham."
1484798500000,70368,821930600290521089,false,13273,Thank you to our amazing Wounded Warriors for their service. It was an honor to be with them tonight in D.C.... https://t.co/Qj5cpfaykD
1484790853000,55752,821898525432811520,false,8152,Great seeing @TheLeeGreenwood  and Kimberly at this evenings VP dinner! #GodBlessTheUSA https://t.co/SxVmaWvOFT
1484778062000,117245,821844875268255744,false,17305,"Looking forward to a speedy recovery for George and Barbara Bush, both hospitalized. Thank you for your wonderful letter!"
1484760805000,91656,821772494864580614,false,16907,"Writing my inaugural address at the Winter White House, Mar-a-Lago, three weeks ago. Looking forward to Friday.... https://t.co/J0ojOXjrga"
1484748233000,56111,821719763214880769,false,9141,.@TheAlabamaBand was great last night in D.C. playing for 147 Diplomats and Ambassadors from countries around the world. Thanks Alabama!
1484744818000,48091,821705440178348033,false,8452,No wonder the Today Show on biased @NBC is doing so badly compared to its glorious past. Little credibility!
1484744451000,49304,821703902940827648,false,9681,"""Bayer AG has pledged to add U.S. jobs and investments after meeting with President-elect Donald Trump, the latest in a string..."" @WSJ"
1484743443000,48559,821699672687448064,false,9227,"to the U.S., but had nothing to do with TRUMP, is more FAKE NEWS. Ask top CEO's of those companies for real facts. Came back because of me!"
1484742849000,40328,821697182235496450,false,8167,"Totally biased @NBCNews went out of its way to say that the big announcement from Ford, G.M., Lockheed &amp; others that jobs are coming back..."
1484740404000,31629,821686928680583169,false,4526,Will be interviewed by @ainsleyearhardt on @foxandfriends - Enjoy!
1484675738000,88132,821415698278875137,false,17521,Thank you to General Motors and Walmart for starting the big jobs push back into the U.S.!
1484674605000,35598,821410947864653825,false,9112,"""How Trump Won--And How The Media Missed It"" https://t.co/Hfab41h65X"
1484664759000,53644,821369651968012288,false,11119,"""thought it would be hypocritical to attend Bush's swearing-in....he doesn't believe Bush is the true elected president."" Sound familiar! WP"
1484664387000,55935,821368088935432196,false,12988,"John Lewis said about my inauguration, ""It will be the first one that I've missed."" WRONG (or lie)! He boycotted Bush 43 also because he..."
1484663786000,47354,821365569366671360,false,8298,"country and with the massive cost reductions I have negotiated on military purchases and more, I believe the people are seeing ""big stuff."""
1484663419000,49783,821364027506966532,false,8805,"With all of the jobs I am bringing back into the U.S. (even before taking office), with all of the new auto plants coming back into our....."
1484658716000,89809,821344302651555840,false,19585,"The same people who did the phony election polls, and were so wrong, are now doing approval rating polls. They are rigged just like before."
1484658310000,102467,821342600322043905,false,20180,"People are pouring into Washington in record numbers. Bikers for Trump are on their way. It will be a great Thursday, Friday and Saturday!"
1484618901000,39289,821177307708661761,false,6573,"""@drgoodspine: @realDonaldTrump @Ivanka Trump is great, a woman with real character and class."""
1484617778000,48332,821172595869577220,false,9150,"At 9:00 P.M. @CNN, of all places, is doing a Special Report on my daughter, Ivanka. Considering it is CNN, can't imagine it will be great!"
1484617338000,51468,821170750983995392,false,10134,"""@levisteveholt: @realDonaldTrump I appreciate your use of Twitter to keep us informed and maintain transparency."" Very dishonest media!"
1484574892000,137769,820992721120854016,false,30604,Celebrate Martin Luther King Day and all of the many wonderful things that he stood for. Honor him for being the great man that he was!
1484526545000,48706,820789938887294977,false,11127,"much worse - just look at Syria (red line), Crimea, Ukraine and the build-up of Russian nukes. Not good! Was this the leaker of Fake News?"
1484525780000,37276,820786730257285120,false,9068,".@FoxNews ""Outgoing CIA Chief, John Brennan, blasts Pres-Elect Trump on Russia threat. Does not fully understand."" Oh really, couldn't do..."
1484520393000,70529,820764134857969666,false,14939,".@NBCNews is bad but Saturday Night Live is the worst of NBC. Not funny, cast is terrible, always a complete hit job. Really bad television!"
1484511180000,59078,820725491812487170,false,12307,"about that...Those Intelligence chiefs made a mistake here, &amp; when people make mistakes, they should APOLOGIZE."" Media should also apologize"
1484510678000,58337,820723387995717632,false,12968,"Thank you to Bob Woodward who said, ""That is a garbage document...it never should have been presented...Trump's right to be upset (angry)..."
1484506821000,108454,820707210565132288,false,23966,"For many years our country has been divided, angry and untrusting. Many say it will never change, the hatred is too deep. IT WILL CHANGE!!!!"
1484488961000,65983,820632299037409280,false,12209,"will only get higher. Car companies and others, if they want to do business in our country, have to start making things here again. WIN!"
1484488769000,66363,820631495660408835,false,12933,"The Democrats are most angry that so many Obama Democrats voted for me. With all of the jobs I am bringing back to our Nation, that number.."
1484445537000,102242,820450166331346944,false,20118,"Inauguration Day is turning out to be even bigger than expected. January 20th, Washington D.C. Have fun!"
1484439721000,80010,820425770925338624,false,17746,Congressman John Lewis should finally focus on the burning and crime infested inner-cities of the U.S. I can use all the help I can get!
1484399653000,56765,820257714362314753,false,15136,"INTELLIGENCE INSIDERS NOW CLAIM THE TRUMP DOSSIER IS ""A COMPLETE FRAUD!""  @OANN"
1484399232000,64202,820255947956383744,false,13177,"mention crime infested) rather than falsely complaining about the election results. All talk, talk, talk - no action or results. Sad!"
1484398226000,73646,820251730407473153,false,16892,"Congressman John Lewis should spend more time on fixing and helping his district, which is in horrible shape and falling apart (not to......"
1484329362000,92759,819962894616064001,false,17050,"A beautiful funeral today for a real NYC hero, Detective Steven McDonald. Our law enforcement community has my complete and total support."
1484307204000,108477,819869953692155904,false,23793,"The ""Unaffordable"" Care Act will soon be history!"
1484306754000,55953,819868066364461058,false,10568,have been allowed to run - guilty as hell. They were VERY nice to her. She lost because she campaigned in the wrong states - no enthusiasm!
1484306558000,48219,819867246352801792,false,10060,What are Hillary Clinton's people complaining about with respect to the F.B.I. Based on the information they had she should never.....
1484306214000,44980,819865802849587200,false,9760,"released by ""Intelligence"" even knowing there is no proof, and never will be. My people will have a full report on hacking within 90 days!"
1484305873000,45182,819864373988573184,false,9916,"Totally made up facts by sleazebag political operatives, both Democrats and Republicans - FAKE NEWS! Russia says nothing exists. Probably..."
1484305555000,61127,819863039902097408,false,14317,It now turns out that the phony allegations against me were put together by my political opponents and a failed spy afraid of being sued....
1484304574000,68322,819858926455967744,false,13483,"All of my Cabinet nominee are looking good and doing a great job. I want them to be themselves and express their own thoughts, not mine!"
1484242871000,71940,819600124133474307,false,15393,Congrats to the Senate for taking the first step to #RepealObamacare- now it's onto the House!
1484230941000,105693,819550083742109696,false,27885,.@CNN is in a total meltdown with their FAKE NEWS because their ratings are tanking since election and their credibility will soon be gone!
1484229013000,78290,819541997325316096,false,17350,Thank you to Linda Bean of L.L.Bean for your great support and courage. People will support you even more now. Buy L.L.Bean. @LBPerfectMaine
1484223825000,59907,819520238446411777,false,13756,"James Clapper called me yesterday to denounce the false and fictitious report that was illegally circulated. Made up, phony facts.Too bad!"
1484195092000,43690,819399723924803585,false,7499,"""@zhu_amy3: @realDonaldTrump It's Morning in America again!!!  ☀️☀️☀️Thank you President-Elect Donald Trump!!! So proud of you!!!!"" THANKS!"
1484193698000,97580,819393877174087682,false,22063,We had a great News Conference at Trump Tower today. A couple of FAKE NEWS organizations were there but the people truly get what's going on
1484138932000,90077,819164172781060096,false,25654,"Intelligence agencies should never have allowed this fake news to ""leak"" into the public. One last shot at me.Are we living in Nazi Germany?"
1484138645000,96110,819162968592183298,false,22835,"I win an election easily, a great ""movement"" is verified, and crooked opponents try to belittle our victory with FAKE NEWS. A sorry state!"
1484137891000,74521,819159806489591809,false,21752,"Russia has never tried to use leverage over me. I HAVE NOTHING TO DO WITH RUSSIA - NO DEALS, NO LOANS, NO NOTHING!"
1484136820000,54965,819155311793700865,false,14032,"Russia just said the unverified report paid for by political opponents is ""A COMPLETE AND TOTAL FABRICATION, UTTER NONSENSE."" Very unfair!"
1484100011000,36801,819000924207251456,false,11770,"'BuzzFeed Runs Unverifiable Trump-Russia Claims' #FakeNews 
https://t.co/d6daCFZHNh"
1484097563000,77137,818990655418617856,false,23018,FAKE NEWS - A TOTAL POLITICAL WITCH HUNT!
1484087453000,36292,818948254943604736,false,8439,"'Trump Helps Lift Small Business Confidence to 12-Yr. High'
https://t.co/MhbABREhzt https://t.co/CWAvJ4fRdx"
1484081431000,41607,818922995980845056,false,9449,'Small business optimism soars after Trump election' https://t.co/WjBaTp824U
1484061982000,35140,818841421364989952,false,8952,"'U.S. Small-Business Optimism Index Surges by Most Since 1980'
https://t.co/X22x1BttdG"
1484014801000,79081,818643528905621504,false,18857,"Thank you to all of the men and women who protect &amp, serve our communities 24/7/365! #LawEnforcementAppreciationDay... https://t.co/aqUbDipSgv"
1484001153000,105530,818586286034485250,false,20217,An old picture with Nancy and Ronald Reagan. https://t.co/8kvQ1PzPAf
1483971394000,92800,818461467766824961,false,18867,Ford said last week that it will expand in Michigan and U.S. instead of building a BILLION dollar plant in Mexico. Thank you Ford &amp; Fiat C!
1483971250000,85315,818460862675558400,false,18814,"It's finally happening - Fiat Chrysler just announced plans to invest $1BILLION in Michigan and Ohio plants, adding 2000 jobs. This after..."
1483962206000,57418,818422930157830144,false,12734,"""groveling"" when he totally changed a 16 year old story that he had written in order to make me look bad. Just more very dishonest media!"
1483961762000,70260,818421066859167746,false,17018,"Hillary flunky who lost big. For the 100th time, I never ""mocked"" a disabled reporter (would never do that) but simply showed him......."
1483961270000,103204,818419002548568064,false,30158,"Meryl Streep, one of the most over-rated actresses in Hollywood, doesn't know me but attacked last night at the Golden Globes. She is a....."
1483960660000,31443,818416446527172608,false,5816,Rupert Murdoch is a great guy who likes me much better as a very successful candidate than he ever did as a very successful developer!
1483934731000,64289,818307689323368448,false,15261,Dishonest media says Mexico won't be paying for the wall if they pay a little later so the wall can be built more quickly. Media is fake!
1483901780000,62069,818169485169410048,false,16656,"Before I, or anyone, saw the classified and/or highly confidential hacking intelligence report, it was leaked out to @NBCNews. So serious!"
1483893967000,48539,818136714396975104,false,14586,Kellyanne Conway went to @MeetThePress this morning for an interview with @chucktodd. Dishonest media cut out 9 of her 10 minutes. Terrible!
1483893554000,29511,818134981344165888,false,6535,"""""""@FoxNews: """"We certainly don’t want intelligence interfering with politics and we don’t want politics interfe... https://t.co/bwDjEg1d7S"""""""
1483893406000,24225,818134360712953858,false,4439,"""@KellyannePolls: Welcome to President and Mrs. Bush.  
https://t.co/I1K4nj1gVu"" Very nice!"
1483841229000,71598,817915516018892805,false,13792,"I look very much forward to meeting Prime Minister Theresa May in Washington in the Spring. Britain, a longtime U.S. ally, is very special!"
1483833245000,54820,817882028272128001,false,9835,Congratulation to Jane Timken on her major upset victory in becoming the Ohio Republican Party Chair. Jane is a loyal Trump supporter &amp; star
1483802502000,58171,817753083707015168,false,12869,"both countries will, perhaps, work together to solve some of the many great and pressing problems and issues of the WORLD!"
1483801846000,65379,817750330196819968,false,14884,"have enough problems around the world without yet another one. When I am President, Russia will respect us far more than they do now and...."
1483801340000,83787,817748207694467072,false,23452,"Having a good relationship with Russia is a good thing, not a bad thing. Only ""stupid"" people, or fools, would think that it is bad! We....."
1483790611000,70380,817703208567078913,false,15674,Only reason the hacking of the poorly defended DNC is discussed is that the loss by the Dems was so big that they are totally embarrassed!
1483790189000,57631,817701436096126977,false,14567,Intelligence stated very strongly there was absolutely no evidence that hacking affected the election results. Voting machines not touched!
1483761218000,56452,817579925771341825,false,13158,Gross negligence by the Democratic National Committee allowed hacking to take place.The Republican National Committee had strong defense!
1483747629000,40632,817522928862502913,false,6310,"Happy Birthday @EricTrump!
https://t.co/bJaEY7qFSn"
1483731009000,81454,817453219613917185,false,18094,Monitoring the terrible situation in Florida. Just spoke to Governor Scott. Thoughts and prayers for all. Stay safe!
1483721497000,77484,817413321058029568,false,20910,I am asking the chairs of the House and Senate committees to investigate top secret intelligence shared with NBC prior to me seeing it.
1483712331000,29249,817374875962769408,false,5166,"Anna Wintour came to my office at Trump Tower to ask me to meet with the editors of Conde Nast &amp; Steven Newhouse, a friend. Will go this AM."
1483706573000,33899,817350726800306177,false,6975,"being a movie star-and that was season 1 compared to season 14. Now compare him to my season 1. But who cares, he supported Kasich &amp; Hillary"
1483706077000,32202,817348644647108609,false,7384,"Wow, the ratings are in and Arnold Schwarzenegger got ""swamped"" (or destroyed) by comparison to the ratings machine, DJT. So much for...."
1483704301000,55715,817341196251070464,false,11622,"Hopefully, all supporters, and those who want to MAKE AMERICA GREAT AGAIN, will go to D.C. on January 20th. It will be a GREAT SHOW!"
1483703147000,34683,817336355193753600,false,6585,and knew they were in big trouble - which is why they cancelled their big fireworks at the last minute.THEY SAW A MOVEMENT LIKE NEVER BEFORE
1483702775000,42991,817334794958807042,false,8419,Hillary and the Dems were never going to beat the PASSION of my voters. They saw what was happening in the last two weeks before the......
1483701589000,54861,817329823374831617,false,15421,"The dishonest media does not report that any money spent on building the Great Wall (for sake of speed), will be paid back by Mexico later!"
1483663203000,59735,817168818539757568,false,17281,So how and why are they so sure about hacking if they never even requested an examination of the computer servers? What is going on?
1483662615000,47245,817166353266262016,false,15021,The Democratic National Committee would not allow the FBI to study or see its computer info after it was supposedly hacked by Russia......
1483662274000,56738,817164923843280896,false,16647,"How did NBC get ""an exclusive look into the top secret report he (Obama) was presented?"" Who gave them this report and why? Politics!"
1483640070000,90552,817071792711942145,false,26118,"Toyota Motor said will build a new plant in Baja, Mexico, to build Corolla cars for U.S. NO WAY! Build plant in U.S. or pay big border tax."
1483623957000,57067,817004210529116160,false,12405,"to make up their own minds as to the truth. The media lies to make it look like I am against ""Intelligence"" when in fact I am a big fan!"
1483622730000,51625,816999062562107392,false,13308,"The dishonest media likes saying that I am in Agreement with Julian Assange - wrong. I simply state what he states, it is for the people...."
1483618002000,66552,816979231217483776,false,13466,...time for Republicans &amp; Democrats to get together and come up with a healthcare plan that really works - much less expensive &amp; FAR BETTER!
1483617693000,43137,816977937731878912,false,9838,"...do the typical political thing and BLAME. The fact is ObamaCare was a lie from the beginning.""Keep you doctor, keep your plan!"" It is...."
1483617477000,44246,816977032433270784,false,10387,"The Democrats, lead by head clown Chuck Schumer, know how bad ObamaCare is and what a mess they are in. Instead of working to fix it, they.."
1483555929000,66707,816718880731234304,false,13791,"Jackie Evancho's album sales have skyrocketed after announcing her Inauguration performance.Some people just don't understand the ""Movement"""
1483540005000,45347,816652088662958082,false,11052,massive increases of ObamaCare will take place this year and Dems are to blame for the mess. It will fall of its own weight - be careful!
1483538513000,38779,816645831659061248,false,9048,"like the 116% hike in Arizona. Also, deductibles are so high that it is practically useless. Don't let the Schumer clowns out of this web..."
1483538153000,38626,816644321768312832,false,8949,"Republicans must be careful in that the Dems own the failed ObamaCare disaster, with its poor coverage and massive premium increases......"
1483536692000,38541,816638194468999169,false,8525,"things they did and said (like giving the questions to the debate to H). A total double standard! Media, as usual, gave them a pass."
1483536423000,35358,816637064708030464,false,8210,"Somebody hacked the DNC but why did they not have ""hacking defense"" like the RNC has and why have they not responded to the terrible......"
1483535949000,73094,816635078067490816,false,15758,Thank you to Ford for scrapping a new plant in Mexico and creating 700 new jobs in the U.S. This is just the beginning - much more to follow
1483535405000,36999,816632793862176769,false,13387,"""@FoxNews: Julian Assange on U.S. media coverage: “It’s very dishonest.” #Hannity https://t.co/ADcPRQifH9"" More dishonest than anyone knows"
1483532558000,55154,816620855958601730,false,17311,"Julian Assange said ""a 14 year old could have hacked Podesta"" - why was DNC so careless? Also said Russians did not give him the info!"
1483492492000,96590,816452807024840704,false,30290,"The ""Intelligence"" briefing on so-called ""Russian hacking"" was delayed until Friday, perhaps more time needed to build a case. Very strange!"
1483487911000,48303,816433590892429312,false,12018,I will be having a general news conference on JANUARY ELEVENTH in N.Y.C. Thank you.
1483469087000,44618,816354639859871745,false,11331,"""Trump is already delivering the jobs he promised America"" https://t.co/11spTMa6Tm"
1483464043000,69822,816333480409833472,false,16742,There should be no further releases from Gitmo. These are extremely dangerous people and should not be allowed back onto the battlefield.
1483462811000,46493,816328314759606272,false,10363,"Instead of driving jobs and wealth away, AMERICA will become the world's great magnet for INNOVATION &amp; JOB CREATION.
https://t.co/siXrptsOrt"
1483461853000,44346,816324295781740544,false,12599,"""@DanScavino: Ford to scrap Mexico plant, invest in Michigan due to Trump policies""
https://t.co/137nUo03Gl"
1483456061000,35885,816300003442495488,false,7697,"........may be, their number one act and priority. Focus on tax reform, healthcare and so many other things of far greater importance! #DTS"
1483455809000,36024,816298944456232960,false,8715,"With all that Congress has to work on, do they really have to make the weakening of the Independent Ethics Watchdog, as unfair as it"
1483447875000,44699,816265668958031872,false,10156,"The Democrat Governor.of Minnesota said ""The Affordable Care Act (ObamaCare) is no longer affordable!"" - And, it is lousy healthcare."
1483447593000,49295,816264484629184513,false,11642,"People must remember that ObamaCare just doesn't work, and it is not affordable - 116% increases (Arizona). Bill Clinton called it ""CRAZY"""
1483446605000,61429,816260343391514624,false,15364,General Motors is sending Mexican made model of Chevy Cruze to U.S. car dealers-tax free across border. Make in U.S.A.or pay big border tax!
1483400832000,53717,816068355555815424,false,14133,"China has been taking out massive amounts of money &amp; wealth from the U.S. in totally one-sided trade, but won't help with North Korea. Nice!"
1483398344000,77814,816057920223846400,false,21841,North Korea just stated that it is in the final stages of developing a nuclear weapon capable of reaching parts of the U.S. It won't happen!
1483382644000,52174,815992069412057088,false,10696,"I thought and felt I would win big, easily over the fabled 270 (306). When they cancelled fireworks, they knew, and so did I."
1483382230000,39567,815990335318982656,false,7264,"Various media outlets and pundits say that I thought I was going to lose the election. Wrong, it all came together in the last week and....."
1483381949000,11394,815989154555297792,false,3165,"@CNN just released a book called ""Unprecedented"" which explores the 2016 race &amp; victory. Hope it does well but used worst cover photo of me!"
1483378277000,52993,815973752785793024,false,13992,"Chicago murder rate is record setting - 4,331 shooting victims with 762 murders in 2016. If Mayor can't do it he must ask for Federal help!"
1483368010000,105506,815930688889352192,false,23739,"Well, the New Year begins. We will, together, MAKE AMERICA GREAT AGAIN!"
1483246810000,108920,815422340540547073,false,26891,"TO ALL AMERICANS-#HappyNewYear &amp, many blessings to you all! Looking forward to a wonderful &amp, prosperous 2017 as we... https://t.co/1asdMAL4iy"
1483210692000,46641,815270850916208644,false,7657,"Happy Birthday @DonaldJTrumpJr!
https://t.co/uRxyCD3hBz"
1483190241000,300031,815185071317676033,false,114221,"Happy New Year to all, including to my many enemies and those who have fought me and lost so badly they just don't know what to do. Love!"
1483136298000,68808,814958820980039681,false,18248,"Russians are playing @CNN and @NBCNews for such fools - funny to watch, they don't have a clue! @FoxNews totally gets it!"
1483127215000,20565,814920722208296960,false,5834,"Join @AmerIcan32, founded by Hall of Fame legend @JimBrownNFL32 on 1/19/2017 in Washington, D.C.... https://t.co/9WJZ8iTCQV"
1483126893000,78951,814919370711461890,false,27645,Great move on delay (by V. Putin) - I always knew he was very smart!
1483023261000,37533,814484710025994241,false,8972,My Administration will follow two simple rules: https://t.co/ZWk0j4H8Qy
1482962788000,42681,814231064847728640,false,11050,'Economists say Trump delivered hope' https://t.co/SjGBgglIuQ
1482935111000,98134,814114980983427073,false,27510,"not anymore. The beginning of the end was the horrible Iran deal, and now this (U.N.)! Stay strong Israel, January 20th is fast approaching!"
1482934786000,89169,814113616110751744,false,24089,"We cannot continue to let Israel be treated with such total disdain and disrespect. They used to have a great friend in the U.S., but......."
1482934033000,97432,814110460761018368,false,25115,Doing my best to disregard the many inflammatory President O statements and roadblocks.Thought it was going to be a smooth transition - NOT!
1533353856000,153990,1025586524782559232,false,39121,"Lebron James was just interviewed by the dumbest man on television, Don Lemon. He made Lebron look smart, which isn’t easy to do. I like Mike!"
1533353286000,47957,1025584134322892800,false,14735,...Dianne is the person leading our Nation on “Collusion” with Russia (only done by Dems). Will she now investigate herself? https://t.co/OG6l04bBwg
1533351706000,51528,1025577505615503360,false,11096,"Congratulations to Gregg Jarrett on his book, “THE RUSSIA HOAX, THE ILLICIT SCHEME TO CLEAR HILLARY CLINTON AND FRAME DONALD TRUMP,” going to #1 on @nytimes and Amazon. It is indeed a HOAX and WITCH HUNT, illegally started by people who have already been disgraced. Great book!"
1533344788000,74284,1025548488178843648,false,17587,"Great photo from Ocean City, Maryland. Thank you. MAKE AMERICA GREAT AGAIN! https://t.co/kILZz31yDJ"
1533337187000,84694,1025516607886577666,false,18163,"Almost 500,000 Manufacturing Jobs created since I won the Election. Remember when my opponents were saying that we couldn’t create this type of job anymore. Wrong, in fact these are among our best and most important jobs!"
1533336938000,39642,1025515565392257024,false,8220,“The media are good news fire extinguishers!” @greggutfeld @TheFive
1533336183000,69402,1025512396654346251,false,13950,"NASA, which is making a BIG comeback under the Trump Administration, has just named 9 astronauts for Boeing and Spacex space flights. We have the greatest facilities in the world and we are now letting the private sector pay to use them. Exciting things happening. Space Force!"
1533334235000,66997,1025504226204680192,false,14869,July is just the ninth month since 1970 that unemployment has fallen below 4%. Our economy has added 3.7 million jobs since I won the Election. 4.1 GDP. More than 4 million people have received a pay raise due to tax reform. $400 Billion brought back from “overseas.” @FoxNews
1533333639000,60385,1025501727989145601,false,12715,"Marsha Blackburn had a BIG win last night in the Tennessee primary for U.S. Senate. She is an outstanding person &amp, great supporter of mine. Congratulations Marsha, we need you very badly in the Senate to vote for our agenda. Your next opponent will vote against all we are doing!"
1533328312000,51136,1025479385338597377,false,12301,“Pastor praises Trump as 'pro-black' at prison reform event” https://t.co/xFKf1arebx
1533317946000,35315,1025435905736228864,false,6863,Congratulations Marsha! https://t.co/JSMiOWfbxa
1533306108000,66617,1025386253892694016,false,12942,Congratulations to Bill Lee of Tennessee on his big primary win for Governor last night.  He ran a great campaign and now will finish off the job in November. Bill has my total and enthusiastic Endorsement!
1533256228000,68369,1025177042470535168,false,14430,Thank you Pennsylvania. I love you! https://t.co/qoswnBZb3f
1533241473000,124663,1025115155632455680,false,27466,"They asked my daughter Ivanka whether or not the media is the enemy of the people. She correctly said no. It is the FAKE NEWS, which is a large percentage of the media, that is the enemy of the people!"
1533236917000,34327,1025096045498454018,false,7451,"Looking forward to being in the Great State of Ohio on Saturday night where I will be campaigning hard for a truly talented future Congressman, @Troy_Balderson. See you all then! Tickets: https://t.co/8UOykaI8uf https://t.co/jHdtAy5fgj"
1533236264000,54036,1025093306664009728,false,10983,When the House and Senate meet on the very important Farm Bill – we love our farmers - hopefully they will be able to leave the WORK REQUIREMENTS FOR FOOD STAMPS PROVISION that the House approved. Senate should go to 51 votes!
1533236123000,68803,1025092714839371782,false,13653,"Pennsylvania has to love Trump because unlike all of the others before me, I am bringing STEEL BACK in a VERY BIG way. Plants opening up in Pennsylvania, and all over the Country, and Congressman Lou Barletta, who is running for the Senate in Pennsylvania, is really helping!"
1533236038000,55261,1025092358126362630,false,10996,"Looking forward to being in the Great State of Pennsylvania where we had a tremendous victory in the Election. Will be campaigning hard for an original supporter, Lou Barletta, to replace a weak an ineffective Senator, Bob Casey. Lou is tough and smart, loves PA and our Country!"
1533230630000,78311,1025069677108711424,false,17159,"Working hard, thank you! https://t.co/pNXbFNcf8z"
1533207844000,83176,1024974107337781248,false,17358,"Wow, @foxandfriends is blowing away the competition in the morning ratings. Morning Joe is a dead show with very few people watching and sadly, Fake News CNN is also doing poorly. Too much hate and inaccurately reported stories - too predictable!"
1533206295000,86901,1024967606577573891,false,20323,"Charles Koch of Koch Brothers, who claims to be giving away millions of dollars to politicians even though I know very few who have seen this (?), now makes the ridiculous statement that what President Trump is doing is unfair to “foreign workers.” He is correct, AMERICA FIRST!"
1533192349000,5746,1025090307187257344,false,1508,"Congressman Steve Stivers of Ohio has done a fantastic job as Chairman of the @NRCC. He is a great Congressman who is tough on crime &amp, borders &amp, an inspiration to our Military &amp, Vets. Big on 2nd Amendment. Get out and vote for Steve on Aug 7th. He has my full &amp, total endorsement!"
1533185245000,111723,1024879317577285633,false,21079,"Thank you to Chairman Kim Jong Un for keeping your word &amp, starting the process of sending home the remains of our great and beloved missing fallen! I am not at all surprised that you took this kind action. Also, thank you for your nice letter - l look forward to seeing you soon!"
1533184695000,60027,1024877011775500290,false,13662,"Congratulations to  @GreggJarrett on The TREMENDOUS success of his just out book, “The Russia Hoax, The Illicit Scheme To Clear Hillary Clinton &amp, Frame Donald Trump.” Already number one on Amazon. Hard work from a brilliant guy. It’s the Real Story of the Rigged Witch Hunt!"
1533180734000,74584,1024860399458508800,false,13895,Incredibly beautiful ceremony as U.S. Korean War remains are returned to American soil. Thank you to Honolulu and all of our great Military participants on a job well done. A special thanks to Vice President Mike Pence on delivering a truly magnificent tribute!
1533158171000,50394,1024765763775815695,false,11463,"“Private payrolls boom in July, increasing by 219,000 vs 185,000 estimate: ADP” https://t.co/SeU9kGpima"
1533157458000,38510,1024762772733796353,false,8912,"Join me tomorrow night at 7pmE in Wilkes-Barre Township, Pennsylvania for a MAKE AMERICA GREAT AGAIN RALLY! Tickets: https://t.co/dR6EzS3Q8L https://t.co/c52kIxvdF7"
1533151321000,42678,1024737031686156289,false,9379,#PledgeToAmericasWorkers https://t.co/qIJQfQ3bos
1533149756000,56665,1024730466530865152,false,12584,It was my great honor to be joined by leading pastors and faith leaders from across our Nation today at the @WhiteHouse! https://t.co/6sS1zGA1p7
1533138991000,67038,1024685313778741250,false,17070,"“We already have a smoking gun about a campaign getting dirt on their opponent, it was Hillary Clinton. How is it OK for Hillary Clinton to proactively seek dirt from the Russians but the Trump campaign met at the Russians request and that is bad?” Marc Thiessen, Washington Post"
1533137747000,60779,1024680095343108097,false,14667,"Looking back on history, who was treated worse, Alfonse Capone, legendary mob boss, killer and “Public Enemy Number One,” or Paul Manafort, political operative &amp, Reagan/Dole darling, now serving solitary confinement - although convicted of nothing? Where is the Russian Collusion?"
1533132113000,72580,1024656465158721536,false,18059,"Russian Collusion with the Trump Campaign, one of the most successful in history, is a TOTAL HOAX. The Democrats paid for the phony and discredited Dossier which was, along with Comey, McCabe, Strzok and his lover, the lovely Lisa Page, used to begin the Witch Hunt. Disgraceful!"
1533130443000,75991,1024649463435067398,false,18625,"Paul Manafort worked for Ronald Reagan, Bob Dole and many other highly prominent and respected political leaders. He worked for me for a very short time. Why didn’t government tell me that he was under investigation. These old charges have nothing to do with Collusion - a Hoax!"
1533129843000,82277,1024646945640525826,false,20164,"..This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further. Bob Mueller is totally conflicted, and his 17 Angry Democrats that are doing his dirty work are a disgrace to USA!"
1533129324000,54788,1024644767924334593,false,13106,.....remain in the FBI while he himself was being investigated. This is a real issue. It won’t go into a Mueller Report because Mueller is going to protect these guys. Mueller has an interest in creating the illusion of objectivity around his investigation.” ALAN DERSHOWITZ....
1533128588000,70274,1024641683600879616,false,16603,"“FBI Agent Peter Strzok (on the Mueller team) should have recused himself on day one. He was out to STOP THE ELECTION OF DONALD TRUMP. He needed an insurance policy. Those are illegal, improper goals, trying to influence the Election. He should never, ever been allowed to........"
1533093793000,15030,1024676935065120768,false,4448,"“We already have a smocking gun about a campaign getting dirt on their opponent, it was Hillary Clinton. How is it OK for Hillary Clinton to proactively seek dirt from the Russians but the Trump campaign met at the Russians request and that is bad?” Marc Thiessen, Washington Post"
1533083065000,63391,1024450744198553600,false,13955,"Thank you Florida. I love you!
https://t.co/M5T81DZVUU"
1533070165000,42977,1024396639216140288,false,6603,"On my way to Tampa, Florida. Look forward to seeing everyone soon! https://t.co/BSB6IjBK7r"
1533069562000,62822,1024394107404279808,false,15006,“Worker pay rate hits highest level since 2008” https://t.co/pMDxHQqcg9
